Tran No.,Customer Code,Location Code,Grade Level Code,Transaction Date,Delivery Type,Quantity,Paper type Code
293953,508136,L000000,G2000001,01/09/2016,Returned,-4,BW000000
295537,155213,L000000,G2000001,03/09/2016,Returned,-4,BW000000
296457,608238,L000000,G2000001,05/09/2016,Returned,-5,BW000000
298572,108390,L000000,G2000001,06/09/2016,Returned,-5,BW000000
298978,129507,L000000,G2000001,06/09/2016,Returned,-8,BW000000
294642,339296,L000000,G2000001,02/09/2016,Returned,-13,BW000000
389129,744911,L000000,G2000001,22/09/2016,Returned,-10,BW000000
380639,594499,L000000,G2000001,29/09/2016,Returned,-45,BW000000
385414,321818,L000000,OTH,17/09/2016,Returned,-78,BW000000
393449,224568,L000000,OTH,29/09/2016,Returned,-35,BW000000
297003,293395,L000000,G3000001,05/09/2016,Returned,-2,BW000000
309386,784292,L000000,G3000001,07/09/2016,Returned,-9,BW000000
294818,951035,L000000,G3000001,02/09/2016,Returned,-15,BW000000
1515,479204,L000000,G3000001,29/09/2016,Returned,-10,BW000000
1513,928640,L000000,G3000001,26/09/2016,Returned,-5,BW000000
392910,407375,L000000,G3000001,21/09/2016,Returned,-2,BW000000
378371,810381,L000000,G3000001,25/09/2016,Returned,-14,BW000000
381053,589427,L000000,G3000001,24/09/2016,Returned,-6,BW000000
399365,968423,L000000,G3000001,24/09/2016,Returned,-11,BW000000
296999,293395,L000000,G1000001,05/09/2016,Returned,-2,BW000000
298570,108390,L000000,G1000001,06/09/2016,Returned,-2,BW000000
299255,983989,L000000,G1000001,06/09/2016,Returned,-8,BW000000
327758,151096,L000000,G1000001,09/09/2016,Returned,-8,BW000000
311345,722459,L000000,G1000001,08/09/2016,Returned,-9,BW000000
298318,730375,L000000,G1000001,06/09/2016,Returned,-12,BW000000
337539,139231,L000000,G1000001,13/09/2016,Returned,-23,BW000000
337186,872510,L000000,G1000001,13/09/2016,Returned,-100,BW000000
391422,688997,L000000,G1000001,24/09/2016,Returned,-45,BW000000
398834,875975,L000000,G1000001,28/09/2016,Returned,-13,BW000000
297013,293395,L000000,SY0000001,05/09/2016,Returned,-2,BW000000
296481,608238,L000000,SY0000001,05/09/2016,Returned,-5,BW000000
297355,172615,L000000,SY0000001,05/09/2016,Returned,-6,BW000000
297335,446571,L000000,SY0000001,05/09/2016,Returned,-10,BW000000
297169,116879,L000000,SY0000001,05/09/2016,Returned,-21,BW000000
297251,972494,L000000,SY0000001,05/09/2016,Returned,-55,BW000000
381661,768230,L000000,SY0000001,17/09/2016,Returned,-76,BW000000
372905,350360,L000000,SY0000001,22/09/2016,Returned,-65,BW000000
390161,642859,L000000,SY0000001,27/09/2016,Returned,-71,BW000000
373186,635395,L000000,SY0000001,25/09/2016,Returned,-44,BW000000
381304,722459,L000000,SY0000001,16/09/2016,Returned,-60,BW000000
377655,17072,L000000,SY0000001,22/09/2016,Returned,-67,BW000000
308986,147635,L000000,FTH000001,07/09/2016,Returned,-22,BW000000
327700,933314,L000000,FTH000001,09/09/2016,Returned,-47,BW000000
293867,758235,L000000,FTH000001,01/09/2016,Returned,-50,BW000000
384930,397206,L000000,FTH000001,16/09/2016,Returned,-36,BW000000
375693,967698,L000000,FTH000001,21/09/2016,Returned,-78,BW000000
386424,569576,L000000,FTH000001,20/09/2016,Returned,-45,BW000000
337555,139231,L000000,TY000001,13/09/2016,Returned,-3,BW000000
300757,389613,L000000,TY000001,06/09/2016,Returned,-7,BW000000
297319,450270,L000000,TY000001,05/09/2016,Returned,-38,BW000000
299893,571522,L000000,TY000001,06/09/2016,Returned,-53,BW000000
394058,239696,L000000,TY000001,20/09/2016,Returned,-54,BW000000
314518,586871,L000000,FST000001,08/09/2016,Returned,-8,BW000000
298857,673299,L000000,FST000001,06/09/2016,Returned,-20,BW000000
327928,53027,L000000,FST000001,09/09/2016,Returned,-34,BW000000
294882,611102,L000000,FST000001,02/09/2016,Returned,-53,BW000000
299495,423028,L000000,K2000001,06/09/2016,Returned,-4,BW000000
1514,234752,L000000,K2000001,26/09/2016,Returned,-5,BW000000
1512,419396,L000000,K2000001,18/09/2016,Returned,-5,BW000000
395788,151096,L000000,K2000001,20/09/2016,Returned,-76,BW000000
393795,653337,L000000,K2000001,28/09/2016,Returned,-33,BW000000
396940,306817,L000000,K2000001,27/09/2016,Returned,-4,BW000000
387600,419499,L000000,K1000001,27/09/2016,Returned,-71,BW000000
390690,844178,L000000,K1000001,17/09/2016,Returned,-17,BW000000
370384,19296,L000000,K1000001,29/09/2016,Returned,-43,BW000000
397389,504748,L000000,K1000001,21/09/2016,Returned,-3,BW000000
297273,972494,L000000,G1100001,05/09/2016,Returned,-49,BW000000
322038,309391,L000000,G1100001,08/09/2016,Returned,-50,BW000000
309562,815286,L000000,SH000001,07/09/2016,Returned,-4,BW000000
1518,446571,L000000,N0000001,26/09/2016,Returned,-8,BW000000
371049,432950,L000000,N0000001,26/09/2016,Returned,-66,BW000000
398156,360677,L000000,N0000001,29/09/2016,Returned,-6,BW000000
477335,80752,L000000,G4000001,14/10/2016,Returned,-25,BW000000
495724,873391,L000000,G4000001,06/10/2016,Returned,-16,BW000000
686533,801961,L000000,G4000001,17/12/2016,Returned,-10,BW000000
171957,501104,L000000,G5000001,15/06/2016,Returned,-25,BW000000
493652,450270,L000000,G5000001,09/10/2016,Returned,-6,BW000000
490502,150095,L000000,G5000001,05/10/2016,Returned,-8,BW000000
489369,267747,L000000,G5000001,06/10/2016,Returned,-8,BW000000
577781,437774,L000000,G5000001,14/11/2016,Returned,-7,BW000000
673555,943388,L000000,G5000001,10/12/2016,Returned,-10,BW000000
488071,89553,L000000,G6000001,11/10/2016,Returned,-40,BW000000
699747,854941,L000000,G6000001,11/12/2016,Returned,-9,BW000000
574469,701065,L000000,G2000001,16/11/2016,Returned,-13,BW000000
67421,123916,L000000,OTH,17/03/2016,Returned,-4,BW000000
169291,953516,L000000,OTH,13/06/2016,Returned,-45,BW000000
692786,234752,L000000,OTH,23/12/2016,Returned,-8,BW000000
146936,881369,L000000,G3000001,25/05/2016,Returned,-45,BW000000
483471,363843,L000000,G3000001,11/10/2016,Returned,-23,BW000000
587330,259298,L000000,G3000001,17/11/2016,Returned,-22,BW000000
598072,974610,L000000,G3000001,26/11/2016,Returned,-23,BW000000
171949,501104,L000000,G1000001,15/06/2016,Returned,-30,BW000000
146932,881369,L000000,G1000001,25/05/2016,Returned,-60,BW000000
107700,128416,L000000,G1000001,22/04/2016,Returned,-70,BW000000
492636,858459,L000000,G1000001,13/10/2016,Returned,-2,BW000000
489023,807808,L000000,G1000001,11/10/2016,Returned,-16,BW000000
585368,126388,L000000,G1000001,20/11/2016,Returned,-7,BW000000
599720,971356,L000000,G1000001,13/11/2016,Returned,-17,BW000000
595306,725712,L000000,G1000001,18/11/2016,Returned,-12,BW000000
696135,501391,L000000,G1000001,05/12/2016,Returned,-10,BW000000
491125,100790,L000000,SY0000001,13/10/2016,Returned,-29,BW000000
470054,913095,L000000,SY0000001,16/10/2016,Returned,-20,BW000000
493182,188965,L000000,SY0000001,06/10/2016,Returned,-5,BW000000
595504,142230,L000000,SY0000001,13/11/2016,Returned,-4,BW000000
593480,309391,L000000,SY0000001,29/11/2016,Returned,-24,BW000000
490926,553955,L000000,FTH000001,06/10/2016,Returned,-8,BW000000
486381,648308,L000000,FTH000001,14/10/2016,Returned,-35,BW000000
582989,215367,L000000,FTH000001,14/11/2016,Returned,-9,BW000000
571098,895874,L000000,FTH000001,11/11/2016,Returned,-8,BW000000
585821,698792,L000000,FTH000001,25/11/2016,Returned,-7,BW000000
572098,728726,L000000,FTH000001,10/11/2016,Returned,-9,BW000000
580662,620354,L000000,FTH000001,26/11/2016,Returned,-7,BW000000
493397,241166,L000000,TY000001,08/10/2016,Returned,-20,BW000000
485686,130666,L000000,FST000001,09/10/2016,Returned,-15,BW000000
573193,225378,L000000,FST000001,16/11/2016,Returned,-2,BW000000
583943,620354,L000000,FST000001,14/11/2016,Returned,-11,BW000000
583272,781668,L000000,FST000001,24/11/2016,Returned,-21,BW000000
577995,490115,L000000,FST000001,10/11/2016,Returned,-21,BW000000
493820,571376,L000000,K2000001,16/10/2016,Returned,-32,BW000000
482283,991744,L000000,K2000001,16/10/2016,Returned,-32,BW000000
594656,366980,L000000,K2000001,16/11/2016,Returned,-6,BW000000
472958,871451,L000000,K1000001,16/10/2016,Returned,-20,BW000000
490332,173863,L000000,K1000001,17/10/2016,Returned,-20,BW000000
585127,228819,L000000,G1100001,16/11/2016,Returned,-7,BW000000
688269,19296,L000000,G1100001,01/12/2016,Returned,-9,BW000000
185801,26291,L000000,SH000001,27/06/2016,Returned,-56,BW000000
494599,867747,L000000,N0000001,07/10/2016,Returned,-26,BW000000
592148,567280,L000000,N0000001,27/11/2016,Returned,-8,BW000000
571750,496156,L000000,N0000001,06/11/2016,Returned,-22,BW000000
594105,89589,L000000,N0000001,21/11/2016,Returned,-11,BW000000
594692,881369,L000000,N0000001,11/11/2016,Returned,-25,BW000000
587873,89589,L000000,N0000001,09/11/2016,Returned,-10,BW000000
239416,186107,L000000,G4000001,03/08/2016,Returned,-1,BW000000
261177,875975,L000000,G4000001,11/08/2016,Returned,-1,BW000000
263273,188965,L000000,G4000001,15/08/2016,Returned,-1,BW000000
266515,747117,L000000,G4000001,17/08/2016,Returned,-1,BW000000
279567,757155,L000000,G4000001,24/08/2016,Returned,-1,BW000000
281315,472788,L000000,G4000001,24/08/2016,Returned,-1,BW000000
246933,776776,L000000,G5000001,05/08/2016,Returned,-1,BW000000
257557,847341,L000000,G5000001,10/08/2016,Returned,-1,BW000000
269538,830982,L000000,G5000001,20/08/2016,Returned,-1,BW000000
283566,934860,L000000,G5000001,25/08/2016,Returned,-1,BW000000
289860,276845,L000000,G5000001,30/08/2016,Returned,-1,BW000000
245333,547243,L000000,G6000001,05/08/2016,Returned,-1,BW000000
251128,701539,L000000,G6000001,09/08/2016,Returned,-1,BW000000
254923,168655,L000000,G6000001,10/08/2016,Returned,-1,BW000000
268686,151976,L000000,G6000001,18/08/2016,Returned,-1,BW000000
269598,830982,L000000,G6000001,20/08/2016,Returned,-1,BW000000
271145,108747,L000000,G6000001,22/08/2016,Returned,-1,BW000000
280183,899792,L000000,G6000001,24/08/2016,Returned,-1,BW000000
283883,642859,L000000,G6000001,25/08/2016,Returned,-1,BW000000
286429,409504,L000000,G6000001,26/08/2016,Returned,-1,BW000000
286431,409504,L000000,G6000001,26/08/2016,Returned,-1,BW000000
288537,379058,L000000,G6000001,27/08/2016,Returned,-1,BW000000
290917,353051,L000000,G6000001,31/08/2016,Returned,-1,BW000000
292541,272158,L000000,G6000001,31/08/2016,Returned,-1,BW000000
247305,355969,L000000,G2000001,06/08/2016,Returned,-1,BW000000
251456,939538,L000000,G2000001,09/08/2016,Returned,-1,BW000000
281069,28267,L000000,G2000001,24/08/2016,Returned,-1,BW000000
251721,965011,L000000,G3000001,09/08/2016,Returned,-1,BW000000
252443,173871,L000000,G3000001,09/08/2016,Returned,-1,BW000000
273049,953516,L000000,G3000001,22/08/2016,Returned,-1,BW000000
280845,996147,L000000,G3000001,24/08/2016,Returned,-1,BW000000
261931,795176,L000000,G1000001,12/08/2016,Returned,-1,BW000000
235677,921038,L000000,SY0000001,01/08/2016,Returned,-1,BW000000
269532,830982,L000000,SY0000001,20/08/2016,Returned,-1,BW000000
285912,74486,L000000,SY0000001,26/08/2016,Returned,-1,BW000000
292415,746934,L000000,SY0000001,31/08/2016,Returned,-1,BW000000
242515,173871,L000000,FTH000001,03/08/2016,Returned,-1,BW000000
256016,821248,L000000,FTH000001,10/08/2016,Returned,-1,BW000000
276720,537702,L000000,FTH000001,24/08/2016,Returned,-1,BW000000
292361,424602,L000000,FTH000001,31/08/2016,Returned,-1,BW000000
269546,830982,L000000,TY000001,20/08/2016,Returned,-1,BW000000
271095,168721,L000000,TY000001,22/08/2016,Returned,-1,BW000000
280165,899792,L000000,TY000001,24/08/2016,Returned,-1,BW000000
290443,28645,L000000,TY000001,31/08/2016,Returned,-1,BW000000
251635,183951,L000000,FST000001,09/08/2016,Returned,-1,BW000000
264553,939263,L000000,FST000001,16/08/2016,Returned,-1,BW000000
263413,903306,L000000,K1000001,15/08/2016,Returned,-1,BW000000
284710,868438,L000000,K1000001,25/08/2016,Returned,-1,BW000000
286515,524212,L000000,K1000001,26/08/2016,Returned,-1,BW000000
202299,766950,L000000,G4000001,12/07/2016,Returned,-1,BW000000
226025,379822,L000000,G4000001,27/07/2016,Returned,-1,BW000000
229281,385579,L000000,G4000001,29/07/2016,Returned,-1,BW000000
222228,476886,L000000,G5000001,26/07/2016,Returned,-1,BW000000
213965,326919,L000000,G6000001,21/07/2016,Returned,-1,BW000000
219562,343945,L000000,G6000001,25/07/2016,Returned,-1,BW000000
226125,114563,L000000,G6000001,27/07/2016,Returned,-1,BW000000
229273,385579,L000000,G6000001,29/07/2016,Returned,-1,BW000000
202227,591059,L000000,G2000001,12/07/2016,Returned,-1,BW000000
207270,360677,L000000,G2000001,15/07/2016,Returned,-1,BW000000
202023,560261,L000000,G3000001,12/07/2016,Returned,-1,BW000000
204153,364579,L000000,G3000001,13/07/2016,Returned,-1,BW000000
200296,648246,L000000,FTH000001,09/07/2016,Returned,-1,BW000000
219528,753991,L000000,FTH000001,25/07/2016,Returned,-1,BW000000
225720,62893,L000000,TY000001,27/07/2016,Returned,-1,BW000000
293477,697871,L000000,G4000001,01/09/2016,Returned,-1,BW000000
299176,132658,L000000,G4000001,06/09/2016,Returned,-1,BW000000
300173,605496,L000000,G4000001,06/09/2016,Returned,-1,BW000000
300199,605496,L000000,G4000001,06/09/2016,Returned,-1,BW000000
300357,674461,L000000,G5000001,06/09/2016,Returned,-1,BW000000
297858,804772,L000000,G6000001,05/09/2016,Returned,-1,BW000000
311804,477507,L000000,G2000001,08/09/2016,Returned,-1,BW000000
315588,16838,L000000,G3000001,08/09/2016,Returned,-1,BW000000
296971,293395,L000000,G1000001,05/09/2016,Returned,-1,BW000000
300187,605496,L000000,FST000001,06/09/2016,Returned,-1,BW000000
184614,26291,L000000,SY0000001,25/06/2016,Returned,-1,BW000000
376340,815286,L000000,FST000001,17/09/2016,Returned,-10,CL0000000
381293,377649,L000000,FTH000001,19/09/2016,Returned,-62,CL0000000
392012,74486,L000000,G4000001,26/09/2016,Returned,-21,CL0000000
389574,364621,L000000,G4000001,29/09/2016,Returned,-17,CL0000000
390957,985419,L000000,G5000001,21/09/2016,Returned,-50,CL0000000
391005,369265,L000000,G1100001,28/09/2016,Returned,-78,CL0000000
380656,91953,L000000,TY000001,25/09/2016,Returned,-80,CL0000000
396056,116879,L000000,G5000001,17/09/2016,Returned,-63,CL0000000
385046,974610,L000000,G4000001,20/09/2016,Returned,-61,CL0000000
372248,85530,L000000,FTH000001,24/09/2016,Returned,-8,CL0000000
377477,701539,L000000,SY0000001,28/09/2016,Returned,-20,CL0000000
388881,461709,L000000,G4000001,26/09/2016,Returned,-48,CL0000000
388680,939263,L000000,G6000001,20/09/2016,Returned,-43,CL0000000
389837,615219,L000000,G6000001,27/09/2016,Returned,-14,CL0000000
383978,279094,L000000,G4000001,21/09/2016,Returned,-48,CL0000000
393916,108320,L000000,G4000001,25/09/2016,Returned,-61,CL0000000
379577,337913,L000000,G6000001,17/09/2016,Returned,-79,CL0000000
389472,231565,L000000,FTH000001,29/09/2016,Returned,-53,CL0000000
397494,896217,L000000,G4000001,25/09/2016,Returned,-80,CL0000000
393606,272682,L000000,TY000001,18/09/2016,Returned,-21,CL0000000
394996,854941,L000000,G6000001,23/09/2016,Returned,-59,CL0000000
371197,356849,L000000,G4000001,24/09/2016,Returned,-41,CL0000000
378041,231565,L000000,G4000001,22/09/2016,Returned,-34,CL0000000
392978,53027,L000000,SY0000001,23/09/2016,Returned,-10,CL0000000
484529,673299,L000000,FST000001,07/10/2016,Returned,-24,CL0000000
487393,217381,L000000,G4000001,08/10/2016,Returned,-29,CL0000000
480375,667872,L000000,SY0000001,19/10/2016,Returned,-40,CL0000000
493583,835530,L000000,G4000001,19/10/2016,Returned,-16,CL0000000
490296,983989,L000000,G4000001,14/10/2016,Returned,-10,CL0000000
493357,553638,L000000,G5000001,15/10/2016,Returned,-33,CL0000000
499240,315701,L000000,G4000001,08/10/2016,Returned,-36,CL0000000
473797,399833,L000000,G5000001,12/10/2016,Returned,-9,CL0000000
590559,224568,L000000,TY000001,10/11/2016,Returned,-19,CL0000000
591447,226098,L000000,FTH000001,03/11/2016,Returned,-23,CL0000000
582194,635395,L000000,FTH000001,16/11/2016,Returned,-21,CL0000000
595176,212509,L000000,SY0000001,07/11/2016,Returned,-24,CL0000000
592468,173863,L000000,G6000001,24/11/2016,Returned,-20,CL0000000
591919,617721,L000000,FTH000001,09/11/2016,Returned,-5,CL0000000
670917,253004,L000000,G6000001,07/12/2016,Returned,-8,CL0000000
686223,500281,L000000,G6000001,29/12/2016,Returned,-5,CL0000000
689332,76740,L000000,G4000001,18/12/2016,Returned,-5,CL0000000
681968,770603,L000000,SY0000001,03/12/2016,Returned,-10,CL0000000
1065,381736,L000000,G6000001,19/01/2016,Consignment,2,CL0000000
1129,303109,L000000,G6000001,25/01/2016,Consignment,1,CL0000000
1372,418574,L000000,FTH000001,19/01/2016,Consignment,37,CL0000000
1321,168721,L000000,G6000001,29/01/2016,Consignment,10,CL0000000
1026,784292,L000000,G5000001,29/01/2016,Consignment,9,CL0000000
1194,674461,L000000,G4000001,25/01/2016,Consignment,39,CL0000000
1267,875646,L000000,G5000001,06/01/2016,Consignment,22,CL0000000
507555,732723,L000000,FTH000001,10/11/2016,Consignment,33,CL0000000
505214,957016,L000000,G4000001,24/11/2016,Consignment,3,CL0000000
500975,53027,L000000,G6000001,08/11/2016,Consignment,47,CL0000000
527712,951035,L000000,G4000001,24/11/2016,Consignment,42,CL0000000
517784,760154,L000000,TY000001,24/11/2016,Consignment,23,CL0000000
508665,867747,L000000,FST000001,08/11/2016,Consignment,4,CL0000000
505531,418574,L000000,G4000001,02/11/2016,Consignment,33,CL0000000
507024,629929,L000000,SY0000001,20/11/2016,Consignment,10,CL0000000
503070,835530,L000000,SY0000001,08/11/2016,Consignment,44,CL0000000
506241,806318,L000000,G4000001,21/11/2016,Consignment,6,CL0000000
513361,482721,L000000,TY000001,03/11/2016,Consignment,29,CL0000000
521887,430164,L000000,FST000001,28/11/2016,Consignment,4,CL0000000
606187,593823,L000000,SY0000001,09/12/2016,Consignment,26,CL0000000
627177,904646,L000000,G5000001,10/12/2016,Consignment,2,CL0000000
607806,669015,L000000,TY000001,09/12/2016,Consignment,10,CL0000000
621178,356849,L000000,G4000001,01/12/2016,Consignment,20,CL0000000
608452,964276,L000000,SY0000001,10/12/2016,Consignment,6,CL0000000
619135,802549,L000000,G5000001,07/12/2016,Consignment,8,CL0000000
620727,952975,L000000,FTH000001,07/12/2016,Consignment,12,CL0000000
625944,766950,L000000,G4000001,19/12/2016,Consignment,22,CL0000000
609962,757155,L000000,FTH000001,20/12/2016,Consignment,5,CL0000000
613720,446232,L000000,G4000001,29/12/2016,Consignment,11,CL0000000
619864,529371,L000000,G4000001,22/12/2016,Consignment,4,CL0000000
617109,975458,L000000,G5000001,06/12/2016,Consignment,4,CL0000000
605768,79472,L000000,SY0000001,27/12/2016,Consignment,23,CL0000000
602208,464886,L000000,G5000001,14/12/2016,Consignment,33,CL0000000
620662,472788,L000000,G5000001,25/12/2016,Consignment,14,CL0000000
529007,933314,L000000,OTH,11/11/2016,Consignment,19,CL0000000
501450,381630,L000000,OTH,11/11/2016,Consignment,48,CL0000000
603923,326954,L000000,OTH,03/12/2016,Consignment,31,CL0000000
412036,50795,L000000,FTH000001,15/10/2016,Consignment,17,CL0000000
418275,946783,L000000,SY0000001,14/10/2016,Consignment,12,CL0000000
420753,907689,L000000,FST000001,12/10/2016,Consignment,8,CL0000000
402663,770398,L000000,FTH000001,26/10/2016,Consignment,1,CL0000000
427523,387021,L000000,G4000001,03/10/2016,Consignment,2,CL0000000
429784,181178,L000000,FTH000001,16/10/2016,Consignment,9,CL0000000
429149,53928,L000000,G5000001,15/10/2016,Consignment,15,CL0000000
402875,815286,L000000,G4000001,07/10/2016,Consignment,17,CL0000000
400912,680166,L000000,SY0000001,09/10/2016,Consignment,19,CL0000000
424501,748005,L000000,G6000001,19/10/2016,Consignment,19,CL0000000
400939,748102,L000000,G4000001,25/10/2016,Consignment,8,CL0000000
422258,946849,L000000,TY000001,21/10/2016,Consignment,13,CL0000000
308370,840960,L000000,SH000001,18/09/2016,Consignment,52,CL0000000
305698,930620,L000000,G5000001,16/09/2016,Consignment,12,CL0000000
304005,234765,L000000,TY000001,24/09/2016,Consignment,53,CL0000000
323664,419396,L000000,SY0000001,17/09/2016,Consignment,14,CL0000000
302232,795176,L000000,SY0000001,27/09/2016,Consignment,19,CL0000000
319579,85530,L000000,G4000001,17/09/2016,Consignment,3,CL0000000
312625,375029,L000000,SY0000001,29/09/2016,Consignment,37,CL0000000
309310,972529,L000000,FST000001,19/09/2016,Consignment,72,CL0000000
307569,646184,L000000,FTH000001,21/09/2016,Consignment,42,CL0000000
326232,86877,L000000,G6000001,28/09/2016,Consignment,13,CL0000000
307489,608238,L000000,G6000001,27/09/2016,Consignment,19,CL0000000
309924,381630,L000000,G6000001,24/09/2016,Consignment,86,CL0000000
329855,226098,L000000,TY000001,26/09/2016,Consignment,72,CL0000000
317830,128416,L000000,TY000001,24/09/2016,Consignment,3,CL0000000
325935,749231,L000000,G4000001,22/09/2016,Consignment,17,CL0000000
311238,704666,L000000,SY0000001,20/09/2016,Consignment,31,CL0000000
311634,75420,L000000,G5000001,25/09/2016,Consignment,29,CL0000000
329116,142107,L000000,G6000001,24/09/2016,Consignment,2,CL0000000
319374,181178,L000000,G6000001,24/09/2016,Consignment,34,CL0000000
321752,826024,L000000,G5000001,20/09/2016,Consignment,3,CL0000000
325851,283151,L000000,FTH000001,27/09/2016,Consignment,70,CL0000000
327563,89069,L000000,FST000001,18/09/2016,Consignment,79,CL0000000
308536,440543,L000000,TY000001,18/09/2016,Consignment,20,CL0000000
326598,91817,L000000,G6000001,17/09/2016,Consignment,26,CL0000000
312682,476886,L000000,G6000001,19/09/2016,Consignment,87,CL0000000
1505,523118,L000000,SH000001,09/01/2016,Consignment,46,CL0000000
248992,298579,L000000,G2000001,08/08/2016,Consignment,1,CL0000000
254915,168655,L000000,G2000001,10/08/2016,Returned,-1,CL0000000
254135,262456,L000000,G2000001,09/08/2016,Returned,-3,CL0000000
279965,899792,L000000,G2000001,24/08/2016,Returned,-3,CL0000000
271577,575301,L000000,G2000001,22/08/2016,Returned,-6,CL0000000
235878,180217,L000000,G2000001,01/08/2016,Returned,-9,CL0000000
237386,788531,L000000,G2000001,02/08/2016,Returned,-9,CL0000000
283941,840960,L000000,G2000001,25/08/2016,Returned,-14,CL0000000
252357,617924,L000000,G2000001,09/08/2016,Returned,-20,CL0000000
268286,306817,L000000,G2000001,18/08/2016,Returned,-26,CL0000000
195541,280173,L000000,G2000001,04/07/2016,Consignment,65,CL0000000
201598,258795,L000000,G2000001,11/07/2016,Consignment,39,CL0000000
197583,690952,L000000,G2000001,07/07/2016,Consignment,5,CL0000000
209238,633709,L000000,G2000001,17/07/2016,Consignment,2,CL0000000
205859,480342,L000000,G2000001,14/07/2016,Returned,-1,CL0000000
205859,480342,L000000,G2000001,14/07/2016,Returned,-1,CL0000000
229277,385579,L000000,G2000001,29/07/2016,Returned,-1,CL0000000
227323,220733,L000000,G2000001,28/07/2016,Returned,-13,CL0000000
229127,257077,L000000,G2000001,29/07/2016,Returned,-14,CL0000000
216654,433119,L000000,G2000001,23/07/2016,Returned,-26,CL0000000
193184,66495,L000000,G2000001,01/07/2016,Returned,-38,CL0000000
311585,903306,L000000,G2000001,08/09/2016,Returned,-5,CL0000000
1517,642859,L000000,G2000001,28/09/2016,Returned,-7,CL0000000
1513,669015,L000000,G2000001,17/09/2016,Returned,-9,CL0000000
383710,375029,L000000,G2000001,21/09/2016,Returned,-57,CL0000000
371393,473710,L000000,G2000001,28/09/2016,Returned,-42,CL0000000
490450,419396,L000000,G2000001,16/10/2016,Returned,-15,CL0000000
479762,790513,L000000,G2000001,18/10/2016,Returned,-10,CL0000000
493452,561558,L000000,G2000001,08/10/2016,Returned,-12,CL0000000
588435,503598,L000000,G2000001,28/11/2016,Returned,-21,CL0000000
591467,479365,L000000,G2000001,20/11/2016,Returned,-21,CL0000000
578835,104642,L000000,G2000001,22/11/2016,Returned,-25,CL0000000
574493,695799,L000000,G2000001,24/11/2016,Returned,-17,CL0000000
7547,575301,L000000,G2000001,03/02/2016,Consignment,285,CL0000000
63703,377899,L000000,G2000001,09/03/2016,Consignment,228,CL0000000
7451,321818,L000000,G2000001,03/02/2016,Consignment,1,CL0000000
520043,188592,L000000,G2000001,28/11/2016,Consignment,35,CL0000000
529188,270483,L000000,G2000001,18/11/2016,Consignment,8,CL0000000
626313,567280,L000000,G2000001,02/12/2016,Consignment,2,CL0000000
627273,473710,L000000,G2000001,07/12/2016,Consignment,34,CL0000000
411696,129507,L000000,G2000001,26/10/2016,Consignment,18,CL0000000
427772,871451,L000000,G2000001,23/10/2016,Consignment,3,CL0000000
401416,589427,L000000,G2000001,06/10/2016,Consignment,13,CL0000000
294366,770398,L000000,G2000001,02/09/2016,Consignment,1,CL0000000
307646,209384,L000000,G2000001,20/09/2016,Consignment,47,CL0000000
179134,6238,L000000,G2000001,22/06/2016,Consignment,33,CL0000000
185308,749231,L000000,G2000001,27/06/2016,Consignment,20,CL0000000
188687,276079,L000000,G2000001,28/06/2016,Consignment,1,CL0000000
81442,152464,L000000,G2000001,05/04/2016,Consignment,380,CL0000000
81961,395054,L000000,G2000001,05/04/2016,Consignment,285,CL0000000
112314,498514,L000000,G2000001,26/04/2016,Consignment,160,CL0000000
104514,251925,L000000,G2000001,21/04/2016,Consignment,96,CL0000000
104540,251925,L000000,G2000001,21/04/2016,Consignment,96,CL0000000
107237,654661,L000000,G2000001,22/04/2016,Consignment,96,CL0000000
96585,154292,L000000,G2000001,16/04/2016,Consignment,65,CL0000000
95479,501418,L000000,G2000001,15/04/2016,Consignment,59,CL0000000
91354,690226,L000000,G2000001,13/04/2016,Consignment,52,CL0000000
103371,658831,L000000,G2000001,20/04/2016,Consignment,52,CL0000000
116153,658025,L000000,G2000001,29/04/2016,Consignment,52,CL0000000
112142,325069,L000000,G2000001,26/04/2016,Consignment,39,CL0000000
147881,385579,L000000,G2000001,26/05/2016,Consignment,96,CL0000000
135341,683705,L000000,G2000001,17/05/2016,Consignment,59,CL0000000
123130,669015,L000000,G2000001,05/05/2016,Consignment,46,CL0000000
145092,536381,L000000,G2000001,24/05/2016,Consignment,10,CL0000000
269293,399833,L000000,G3000001,20/08/2016,Consignment,2,CL0000000
275558,490224,L000000,G3000001,23/08/2016,Returned,-1,CL0000000
286413,754556,L000000,G3000001,26/08/2016,Returned,-1,CL0000000
257463,823281,L000000,G3000001,10/08/2016,Returned,-3,CL0000000
281561,690226,L000000,G3000001,24/08/2016,Returned,-3,CL0000000
252157,520095,L000000,G3000001,09/08/2016,Returned,-5,CL0000000
241196,142873,L000000,G3000001,03/08/2016,Returned,-7,CL0000000
283083,496156,L000000,G3000001,25/08/2016,Returned,-9,CL0000000
292031,536381,L000000,G3000001,31/08/2016,Returned,-9,CL0000000
282377,94005,L000000,G3000001,25/08/2016,Returned,-14,CL0000000
275626,312580,L000000,G3000001,23/08/2016,Returned,-16,CL0000000
266593,288343,L000000,G3000001,17/08/2016,Returned,-22,CL0000000
274507,283151,L000000,G3000001,23/08/2016,Returned,-24,CL0000000
242824,698792,L000000,G3000001,03/08/2016,Returned,-35,CL0000000
